,ts_code,name,industry
707,002200.SZ,ST交投,建筑工程
708,002201.SZ,正威新材,玻璃
709,002202.SZ,金风科技,电气设备
710,002203.SZ,海亮股份,铜
711,002204.SZ,大连重工,专用机械
712,002205.SZ,国统股份,其他建材
713,002206.SZ,海利得,化纤
714,002207.SZ,准油股份,石油开采
715,002208.SZ,合肥城建,区域地产
716,002209.SZ,达意隆,轻工机械
717,002210.SZ,飞马国际,环境保护
718,002211.SZ,宏达新材,橡胶
719,002212.SZ,天融信,软件服务
720,002213.SZ,大为股份,半导体
721,002214.SZ,大立科技,电器仪表
722,002215.SZ,诺普信,农药化肥
723,002216.SZ,三全食品,食品
724,002217.SZ,合力泰,元器件
725,002218.SZ,拓日新能,电气设备
726,002219.SZ,新里程,医疗保健
727,002221.SZ,东华能源,石油贸易
728,002222.SZ,福晶科技,元器件
729,002223.SZ,鱼跃医疗,医疗保健
730,002224.SZ,三力士,橡胶
731,002225.SZ,濮耐股份,其他建材
732,002226.SZ,江南化工,化工原料
733,002227.SZ,奥特迅,电气设备
734,002228.SZ,合兴包装,广告包装
735,002229.SZ,鸿博股份,广告包装
736,002230.SZ,科大讯飞,软件服务
737,002231.SZ,奥维通信,通信设备
738,002232.SZ,启明信息,软件服务
739,002233.SZ,塔牌集团,水泥
740,002234.SZ,民和股份,农业综合
741,002235.SZ,安妮股份,造纸
742,002236.SZ,大华股份,IT设备
743,002237.SZ,恒邦股份,黄金
744,002238.SZ,天威视讯,影视音像
745,002239.SZ,奥特佳,汽车配件
746,002240.SZ,盛新锂能,小金属
747,002241.SZ,歌尔股份,元器件
748,002242.SZ,九阳股份,家用电器
749,002243.SZ,力合科创,塑料
750,002244.SZ,滨江集团,区域地产
751,002245.SZ,蔚蓝锂芯,电气设备
752,002246.SZ,北化股份,化工原料
753,002247.SZ,聚力文化,其他建材
754,002248.SZ,华东数控,机床制造
755,002249.SZ,大洋电机,电气设备
756,002250.SZ,联化科技,化工原料
757,002251.SZ,步步高,超市连锁
758,002252.SZ,上海莱士,生物制药
759,002253.SZ,川大智胜,软件服务
760,002254.SZ,泰和新材,化纤
761,002255.SZ,海陆重工,专用机械
762,002256.SZ,兆新股份,新型电力
763,002258.SZ,利尔化学,农药化肥
764,002259.SZ,ST升达,供气供热
765,002261.SZ,拓维信息,软件服务
766,002262.SZ,恩华药业,化学制药
767,002263.SZ,大东南,塑料
768,002264.SZ,新华都,互联网
769,002265.SZ,建设工业,专用机械
770,002266.SZ,浙富控股,环境保护
771,002267.SZ,陕天然气,供气供热
772,002268.SZ,电科网安,软件服务
773,002269.SZ,美邦服饰,服饰
774,002270.SZ,华明装备,电气设备
775,002271.SZ,东方雨虹,其他建材
776,002272.SZ,川润股份,机械基件
777,002273.SZ,水晶光电,元器件
778,002274.SZ,华昌化工,农药化肥
779,002275.SZ,桂林三金,中成药
780,002276.SZ,万马股份,电气设备
781,002277.SZ,友阿股份,百货
782,002278.SZ,神开股份,化工机械
783,002279.SZ,久其软件,软件服务
784,002280.SZ,联络互动,软件服务
785,002281.SZ,光迅科技,通信设备
786,002282.SZ,博深股份,机械基件
787,002283.SZ,天润工业,汽车配件
788,002284.SZ,亚太股份,汽车配件
789,002285.SZ,世联行,房产服务
790,002286.SZ,保龄宝,食品
791,002287.SZ,奇正藏药,中成药
792,002288.SZ,超华科技,元器件
793,002289.SZ,ST宇顺,元器件
794,002290.SZ,禾盛新材,家用电器
795,002291.SZ,遥望科技,广告包装
796,002292.SZ,奥飞娱乐,影视音像
797,002293.SZ,罗莱生活,纺织
798,002294.SZ,信立泰,化学制药
799,002295.SZ,精艺股份,铜
800,002296.SZ,辉煌科技,通信设备
801,002297.SZ,博云新材,航空
802,002298.SZ,中电兴发,软件服务
803,002299.SZ,圣农发展,农业综合
804,002300.SZ,太阳电缆,电气设备
805,002301.SZ,齐心集团,文教休闲
806,002302.SZ,西部建设,水泥
807,002303.SZ,美盈森,造纸
808,002304.SZ,洋河股份,白酒
809,002305.SZ,南国置业,区域地产
810,002306.SZ,中科云网,互联网
811,002307.SZ,北新路桥,建筑工程
812,002308.SZ,威创股份,IT设备
813,002309.SZ,ST中利,电气设备
814,002310.SZ,东方园林,建筑工程
815,002311.SZ,海大集团,饲料
816,002312.SZ,川发龙蟒,化工原料
817,002313.SZ,*ST日海,通信设备
818,002314.SZ,南山控股,区域地产
819,002315.SZ,焦点科技,互联网
820,002316.SZ,亚联发展,软件服务
821,002317.SZ,众生药业,中成药
822,002318.SZ,久立特材,特种钢
823,002319.SZ,乐通股份,染料涂料
824,002320.SZ,海峡股份,水运
825,002321.SZ,华英农业,农业综合
826,002322.SZ,理工能科,软件服务
827,002323.SZ,雅博股份,建筑工程
828,002324.SZ,普利特,塑料
829,002325.SZ,洪涛股份,装修装饰
830,002326.SZ,永太科技,化工原料
831,002327.SZ,富安娜,纺织
832,002328.SZ,新朋股份,汽车配件
833,002329.SZ,皇氏集团,乳制品
834,002330.SZ,得利斯,食品
835,002331.SZ,皖通科技,软件服务
836,002332.SZ,仙琚制药,化学制药
837,002333.SZ,罗普斯金,其他建材
838,002334.SZ,英威腾,电气设备
839,002335.SZ,科华数据,电气设备
840,002336.SZ,人人乐,超市连锁
841,002337.SZ,赛象科技,化工机械
842,002338.SZ,奥普光电,电器仪表
843,002339.SZ,积成电子,电气设备
844,002340.SZ,格林美,小金属
845,002341.SZ,新纶新材,化工原料
846,002342.SZ,巨力索具,机械基件
847,002343.SZ,慈文传媒,影视音像
848,002344.SZ,海宁皮城,商品城
849,002345.SZ,潮宏基,服饰
850,002346.SZ,柘中股份,电气设备
851,002347.SZ,泰尔股份,机械基件
852,002348.SZ,高乐股份,文教休闲
853,002349.SZ,精华制药,中成药
854,002350.SZ,北京科锐,电气设备
855,002351.SZ,漫步者,IT设备
856,002352.SZ,顺丰控股,仓储物流
857,002353.SZ,杰瑞股份,化工机械
858,002354.SZ,天娱数科,互联网
859,002355.SZ,兴民智通,汽车配件
860,002356.SZ,赫美集团,其他商业
861,002357.SZ,富临运业,公路
862,002358.SZ,森源电气,电气设备
863,002360.SZ,同德化工,化工原料
864,002361.SZ,神剑股份,化工原料
865,002362.SZ,汉王科技,软件服务
866,002363.SZ,隆基机械,汽车配件
867,002364.SZ,中恒电气,电气设备
868,002365.SZ,永安药业,化学制药
869,002366.SZ,融发核电,专用机械
870,002367.SZ,康力电梯,运输设备
871,002368.SZ,太极股份,软件服务
872,002369.SZ,卓翼科技,通信设备
873,002370.SZ,亚太药业,化学制药
874,002371.SZ,北方华创,半导体
875,002372.SZ,伟星新材,其他建材
876,002373.SZ,千方科技,软件服务
877,002374.SZ,中锐股份,广告包装
878,002375.SZ,亚厦股份,装修装饰
879,002376.SZ,新北洋,IT设备
880,002377.SZ,国创高新,其他建材
881,002378.SZ,章源钨业,小金属
882,002379.SZ,宏创控股,铝
883,002380.SZ,科远智慧,软件服务
884,002381.SZ,双箭股份,橡胶
885,002382.SZ,蓝帆医疗,医疗保健
886,002383.SZ,合众思壮,通信设备
887,002384.SZ,东山精密,元器件
888,002385.SZ,大北农,饲料
889,002386.SZ,天原股份,化工原料
890,002387.SZ,维信诺,元器件
891,002388.SZ,新亚制程,元器件
892,002389.SZ,航天彩虹,航空
893,002390.SZ,信邦制药,医药商业
894,002391.SZ,长青股份,农药化肥
895,002392.SZ,北京利尔,其他建材
896,002393.SZ,力生制药,化学制药
897,002394.SZ,联发股份,纺织
898,002395.SZ,双象股份,塑料
899,002396.SZ,星网锐捷,通信设备
900,002397.SZ,梦洁股份,纺织
901,002398.SZ,垒知集团,其他建材
902,002399.SZ,海普瑞,化学制药
903,002400.SZ,省广集团,广告包装
904,002401.SZ,中远海科,软件服务
905,002402.SZ,和而泰,元器件
906,002403.SZ,爱仕达,家用电器
907,002404.SZ,嘉欣丝绸,纺织
908,002405.SZ,四维图新,软件服务
909,002406.SZ,远东传动,汽车配件
910,002407.SZ,多氟多,化工原料
911,002408.SZ,齐翔腾达,化工原料
912,002409.SZ,雅克科技,半导体
913,002410.SZ,广联达,软件服务
914,002412.SZ,汉森制药,中成药
915,002413.SZ,雷科防务,通信设备
916,002414.SZ,高德红外,电器仪表
917,002415.SZ,海康威视,IT设备
918,002416.SZ,爱施德,电器连锁
919,002418.SZ,康盛股份,家用电器
920,002419.SZ,天虹股份,百货
921,002420.SZ,毅昌科技,家用电器
922,002421.SZ,达实智能,软件服务
923,002422.SZ,科伦药业,化学制药
924,002423.SZ,中粮资本,多元金融
925,002424.SZ,贵州百灵,中成药
926,002425.SZ,凯撒文化,互联网
927,002426.SZ,胜利精密,元器件
928,002427.SZ,尤夫股份,化纤
929,002428.SZ,云南锗业,小金属
930,002429.SZ,兆驰股份,家用电器
931,002430.SZ,杭氧股份,化工机械
932,002431.SZ,棕榈股份,建筑工程
933,002432.SZ,九安医疗,医疗保健
934,002433.SZ,*ST太安,中成药
935,002434.SZ,万里扬,汽车配件
936,002435.SZ,长江健康,化学制药
937,002436.SZ,兴森科技,元器件
938,002437.SZ,誉衡药业,化学制药
939,002438.SZ,江苏神通,机械基件
940,002439.SZ,启明星辰,软件服务
941,002440.SZ,闰土股份,染料涂料
942,002441.SZ,众业达,电气设备
943,002442.SZ,龙星化工,化工原料
944,002443.SZ,金洲管道,钢加工
945,002444.SZ,巨星科技,轻工机械
946,002445.SZ,中南文化,钢加工
947,002446.SZ,盛路通信,通信设备
948,002448.SZ,中原内配,汽车配件
949,002449.SZ,国星光电,半导体
950,002451.SZ,摩恩电气,电气设备
951,002452.SZ,长高电新,电气设备
952,002453.SZ,华软科技,化工原料
953,002454.SZ,松芝股份,汽车配件
954,002455.SZ,百川股份,化工原料
955,002456.SZ,欧菲光,元器件
956,002457.SZ,青龙管业,塑料
957,002458.SZ,益生股份,农业综合
958,002459.SZ,晶澳科技,电气设备
959,002460.SZ,赣锋锂业,小金属
960,002461.SZ,珠江啤酒,啤酒
961,002462.SZ,嘉事堂,医药商业
962,002463.SZ,沪电股份,元器件
963,002465.SZ,海格通信,通信设备
964,002466.SZ,天齐锂业,小金属
965,002467.SZ,二六三,互联网
966,002468.SZ,申通快递,仓储物流
967,002469.SZ,三维化学,化工原料
968,002470.SZ,金正大,农药化肥
969,002471.SZ,中超控股,电气设备
970,002472.SZ,双环传动,汽车配件
971,002474.SZ,榕基软件,软件服务
972,002475.SZ,立讯精密,元器件
973,002476.SZ,宝莫股份,化工原料
974,002478.SZ,常宝股份,钢加工
975,002479.SZ,富春环保,环境保护
976,002480.SZ,新筑股份,机械基件
977,002481.SZ,双塔食品,食品
978,002482.SZ,*ST广田,装修装饰
979,002483.SZ,润邦股份,工程机械
980,002484.SZ,江海股份,元器件
981,002485.SZ,*ST雪发,商贸代理
982,002486.SZ,嘉麟杰,服饰
983,002487.SZ,大金重工,电气设备
984,002488.SZ,金固股份,汽车配件
985,002489.SZ,浙江永强,家居用品
986,002490.SZ,山东墨龙,化工机械
987,002491.SZ,通鼎互联,通信设备
988,002492.SZ,恒基达鑫,仓储物流
989,002493.SZ,荣盛石化,化纤
990,002494.SZ,华斯股份,服饰
991,002495.SZ,佳隆股份,食品
992,002496.SZ,辉丰股份,农药化肥
993,002497.SZ,雅化集团,小金属
994,002498.SZ,汉缆股份,电气设备
995,002500.SZ,山西证券,证券
996,002501.SZ,利源股份,铝
997,002502.SZ,ST鼎龙,互联网
998,002505.SZ,鹏都农牧,商贸代理
999,002506.SZ,协鑫集成,电气设备
1000,002507.SZ,涪陵榨菜,食品
1001,002508.SZ,老板电器,家用电器
1002,002510.SZ,天汽模,汽车配件
1003,002511.SZ,中顺洁柔,造纸
1004,002512.SZ,达华智能,元器件
1005,002513.SZ,蓝丰生化,农药化肥
1006,002514.SZ,宝馨科技,机械基件
1007,002515.SZ,金字火腿,食品
1008,002516.SZ,旷达科技,汽车配件
1009,002517.SZ,恺英网络,互联网
1010,002518.SZ,科士达,电气设备
1011,002519.SZ,银河电子,通信设备
1012,002520.SZ,日发精机,机床制造
1013,002521.SZ,齐峰新材,造纸
1014,002522.SZ,浙江众成,塑料
1015,002523.SZ,天桥起重,工程机械
1016,002524.SZ,光正眼科,医疗保健
1017,002526.SZ,山东矿机,工程机械
1018,002527.SZ,新时达,电器仪表
1019,002528.SZ,英飞拓,IT设备
1020,002529.SZ,海源复材,专用机械
1021,002530.SZ,金财互联,专用机械
1022,002531.SZ,天顺风能,电气设备
1023,002532.SZ,天山铝业,铝
1024,002533.SZ,金杯电工,电气设备
1025,002534.SZ,西子洁能,专用机械
1026,002535.SZ,林州重机,工程机械
1027,002536.SZ,飞龙股份,汽车配件
1028,002537.SZ,海联金汇,汽车配件
1029,002538.SZ,司尔特,农药化肥
1030,002539.SZ,云图控股,农药化肥
1031,002540.SZ,亚太科技,铝
1032,002541.SZ,鸿路钢构,钢加工
1033,002542.SZ,中化岩土,建筑工程
1034,002543.SZ,万和电气,家用电器
1035,002544.SZ,普天科技,通信设备
1036,002545.SZ,东方铁塔,农药化肥
1037,002546.SZ,新联电子,电气设备
1038,002547.SZ,春兴精工,通信设备
1039,002548.SZ,金新农,饲料
1040,002549.SZ,凯美特气,环境保护
1041,002550.SZ,千红制药,生物制药
1042,002551.SZ,尚荣医疗,医疗保健
1043,002552.SZ,宝鼎科技,元器件
1044,002553.SZ,南方精工,汽车配件
1045,002554.SZ,惠博普,石油开采
1046,002555.SZ,三七互娱,互联网
1047,002556.SZ,辉隆股份,农药化肥
1048,002557.SZ,洽洽食品,食品
1049,002558.SZ,巨人网络,互联网
1050,002559.SZ,亚威股份,机床制造
1051,002560.SZ,通达股份,电气设备
1052,002561.SZ,徐家汇,百货
1053,002562.SZ,兄弟科技,化学制药
1054,002563.SZ,森马服饰,服饰
1055,002564.SZ,*ST天沃,建筑工程
1056,002565.SZ,顺灏股份,造纸
1057,002566.SZ,益盛药业,中成药
1058,002567.SZ,唐人神,饲料
1059,002568.SZ,百润股份,红黄酒
1060,002569.SZ,ST步森,服饰
1061,002570.SZ,贝因美,乳制品
1062,002571.SZ,德力股份,家居用品
1063,002572.SZ,索菲亚,家居用品
1064,002573.SZ,清新环境,环境保护
1065,002574.SZ,明牌珠宝,服饰
1066,002575.SZ,群兴玩具,文教休闲
1067,002576.SZ,通达动力,电气设备
1068,002577.SZ,雷柏科技,IT设备
1069,002578.SZ,闽发铝业,铝
1070,002579.SZ,中京电子,元器件
1071,002580.SZ,圣阳股份,电气设备
1072,002581.SZ,未名医药,生物制药
1073,002582.SZ,好想你,食品
1074,002583.SZ,海能达,通信设备
1075,002584.SZ,西陇科学,化工原料
1076,002585.SZ,双星新材,塑料
1077,002586.SZ,*ST围海,建筑工程
1078,002587.SZ,奥拓电子,元器件
1079,002588.SZ,史丹利,农药化肥
1080,002589.SZ,瑞康医药,医药商业
1081,002590.SZ,万安科技,汽车配件
1082,002591.SZ,恒大高新,环境保护
1083,002592.SZ,ST八菱,汽车配件
1084,002593.SZ,日上集团,钢加工
1085,002594.SZ,比亚迪,汽车整车
1086,002595.SZ,豪迈科技,专用机械
1087,002596.SZ,海南瑞泽,其他建材
1088,002597.SZ,金禾实业,食品
1089,002598.SZ,山东章鼓,机械基件
1090,002599.SZ,盛通股份,广告包装
1091,002600.SZ,领益智造,元器件
1092,002601.SZ,龙佰集团,化工原料
1093,002602.SZ,世纪华通,互联网
1094,002603.SZ,以岭药业,中成药
1095,002605.SZ,姚记科技,互联网
1096,002606.SZ,大连电瓷,电气设备
1097,002607.SZ,中公教育,文教休闲
1098,002608.SZ,江苏国信,火力发电
1099,002609.SZ,捷顺科技,软件服务
1100,002610.SZ,爱康科技,电气设备
1101,002611.SZ,东方精工,轻工机械
1102,002612.SZ,朗姿股份,服饰
1103,002613.SZ,北玻股份,专用机械
1104,002614.SZ,奥佳华,家用电器
1105,002615.SZ,哈尔斯,家居用品
1106,002616.SZ,长青集团,环境保护
1107,002617.SZ,露笑科技,电气设备
1108,002620.SZ,瑞和股份,装修装饰
1109,002621.SZ,美吉姆,文教休闲
1110,002622.SZ,皓宸医疗,电气设备
1111,002623.SZ,亚玛顿,玻璃
1112,002624.SZ,完美世界,互联网
1113,002625.SZ,光启技术,航空
1114,002626.SZ,金达威,医疗保健
1115,002627.SZ,三峡旅游,公共交通
1116,002628.SZ,成都路桥,建筑工程
1117,002629.SZ,仁智股份,石油开采
1118,002630.SZ,华西能源,专用机械
1119,002631.SZ,德尔未来,家居用品
1120,002632.SZ,道明光学,塑料
1121,002633.SZ,申科股份,机械基件
1122,002634.SZ,棒杰股份,服饰
1123,002635.SZ,安洁科技,元器件
1124,002636.SZ,金安国纪,元器件
1125,002637.SZ,赞宇科技,日用化工
1126,002638.SZ,勤上股份,半导体
1127,002639.SZ,雪人股份,专用机械
1128,002640.SZ,跨境通,互联网
1129,002641.SZ,公元股份,塑料
1130,002642.SZ,荣联科技,软件服务
1131,002643.SZ,万润股份,化工原料
1132,002644.SZ,佛慈制药,中成药
1133,002645.SZ,华宏科技,专用机械
1134,002646.SZ,天佑德酒,白酒
1135,002647.SZ,仁东控股,多元金融
1136,002648.SZ,卫星化学,化工原料
1137,002649.SZ,博彦科技,软件服务
1138,002650.SZ,加加食品,食品
1139,002651.SZ,利君股份,专用机械
1140,002652.SZ,扬子新材,其他建材
1141,002653.SZ,海思科,化学制药
1142,002654.SZ,万润科技,互联网
1143,002655.SZ,共达电声,元器件
1144,002656.SZ,ST摩登,服饰
1145,002657.SZ,中科金财,软件服务
1146,002658.SZ,雪迪龙,环境保护
1147,002659.SZ,凯文教育,文教休闲
1148,002660.SZ,茂硕电源,电气设备
1149,002661.SZ,克明食品,食品
1150,002662.SZ,京威股份,汽车配件
1151,002663.SZ,普邦股份,建筑工程
1152,002664.SZ,信质集团,汽车配件
1153,002665.SZ,首航高科,电气设备
1154,002666.SZ,德联集团,化工原料
1155,002667.SZ,威领股份,工程机械
1156,002668.SZ,奥马电器,家用电器
1157,002669.SZ,康达新材,化工原料
1158,002670.SZ,国盛金控,证券
1159,002671.SZ,龙泉股份,水泥
1160,002672.SZ,东江环保,环境保护
1161,002673.SZ,西部证券,证券
1162,002674.SZ,兴业科技,纺织
1163,002675.SZ,东诚药业,化学制药
1164,002676.SZ,顺威股份,家用电器
1165,002677.SZ,浙江美大,家用电器
1166,002678.SZ,珠江钢琴,文教休闲
1167,002679.SZ,福建金森,林业
1168,002681.SZ,奋达科技,元器件
1169,002682.SZ,龙洲股份,仓储物流
1170,002683.SZ,广东宏大,化工原料
1171,002685.SZ,华东重机,机床制造
1172,002686.SZ,亿利达,专用机械
1173,002687.SZ,乔治白,服饰
1174,002688.SZ,金河生物,农业综合
1175,002689.SZ,远大智能,运输设备
1176,002690.SZ,美亚光电,专用机械
1177,002691.SZ,冀凯股份,专用机械
1178,002692.SZ,ST远程,电气设备
1179,002693.SZ,双成药业,生物制药
1180,002694.SZ,顾地科技,塑料
1181,002695.SZ,煌上煌,食品
1182,002696.SZ,百洋股份,饲料
1183,002697.SZ,红旗连锁,超市连锁
1184,002698.SZ,博实股份,化工机械
1185,002699.SZ,*ST美盛,影视音像
1186,002700.SZ,ST浩源,供气供热
1187,002701.SZ,奥瑞金,广告包装
1188,002702.SZ,海欣食品,食品
1189,002703.SZ,浙江世宝,汽车配件
